candidate,county,district,election_date,office,party,scope,state,votes
Didi Barrett,Columbia,41,2010-11-02,State Senate,WOR,general,NY,1224.0
Didi Barrett,Dutchess,41,2010-11-02,State Senate,WOR,general,NY,2687.0
Didi Barrett,Total,41,2010-11-02,State Senate,WOR,general,NY,3911.0
Blank,Columbia,41,2010-11-02,State Senate,,general,NY,1066.0
Blank,Dutchess,41,2010-11-02,State Senate,,general,NY,3991.0
Blank,Total,41,2010-11-02,State Senate,,general,NY,5057.0
Void,Columbia,41,2010-11-02,State Senate,,general,NY,10.0
Void,Dutchess,41,2010-11-02,State Senate,,general,NY,3.0
Void,Total,41,2010-11-02,State Senate,,general,NY,13.0
Scattering,Columbia,41,2010-11-02,State Senate,,general,NY,12.0
Scattering,Dutchess,41,2010-11-02,State Senate,,general,NY,33.0
Scattering,Total,41,2010-11-02,State Senate,,general,NY,45.0
Total,Columbia,41,2010-11-02,State Senate,,general,NY,24264.0
Total,Dutchess,41,2010-11-02,State Senate,,general,NY,75784.0
Total,Total,41,2010-11-02,State Senate,,general,NY,100048.0
David A. Sager,Delaware,42,2010-11-02,State Senate,DEM,general,NY,3352.0
David A. Sager,Sullivan,42,2010-11-02,State Senate,DEM,general,NY,7227.0
David A. Sager,Orange,42,2010-11-02,State Senate,DEM,general,NY,4762.0
David A. Sager,Ulster,42,2010-11-02,State Senate,DEM,general,NY,15110.0
David A. Sager,Total,42,2010-11-02,State Senate,DEM,general,NY,30451.0
John J. Bonacic,Delaware,42,2010-11-02,State Senate,REP,general,NY,8162.0
John J. Bonacic,Sullivan,42,2010-11-02,State Senate,REP,general,NY,9860.0
John J. Bonacic,Orange,42,2010-11-02,State Senate,REP,general,NY,7663.0
John J. Bonacic,Ulster,42,2010-11-02,State Senate,REP,general,NY,16461.0
John J. Bonacic,Total,42,2010-11-02,State Senate,REP,general,NY,42146.0
John J. Bonacic,Delaware,42,2010-11-02,State Senate,IND,general,NY,570.0
John J. Bonacic,Sullivan,42,2010-11-02,State Senate,IND,general,NY,1061.0
John J. Bonacic,Orange,42,2010-11-02,State Senate,IND,general,NY,655.0
John J. Bonacic,Ulster,42,2010-11-02,State Senate,IND,general,NY,1947.0
John J. Bonacic,Total,42,2010-11-02,State Senate,IND,general,NY,4233.0
John J. Bonacic,Delaware,42,2010-11-02,State Senate,CON,general,NY,758.0
John J. Bonacic,Sullivan,42,2010-11-02,State Senate,CON,general,NY,1526.0
John J. Bonacic,Orange,42,2010-11-02,State Senate,CON,general,NY,1050.0
John J. Bonacic,Ulster,42,2010-11-02,State Senate,CON,general,NY,2820.0
John J. Bonacic,Total,42,2010-11-02,State Senate,CON,general,NY,6154.0
David A. Sager,Delaware,42,2010-11-02,State Senate,WOR,general,NY,495.0
David A. Sager,Sullivan,42,2010-11-02,State Senate,WOR,general,NY,1053.0
David A. Sager,Orange,42,2010-11-02,State Senate,WOR,general,NY,440.0
David A. Sager,Ulster,42,2010-11-02,State Senate,WOR,general,NY,3306.0
David A. Sager,Total,42,2010-11-02,State Senate,WOR,general,NY,5294.0
Blank,Delaware,42,2010-11-02,State Senate,,general,NY,721.0
Blank,Sullivan,42,2010-11-02,State Senate,,general,NY,1102.0
Blank,Orange,42,2010-11-02,State Senate,,general,NY,919.0
Blank,Ulster,42,2010-11-02,State Senate,,general,NY,2141.0
Blank,Total,42,2010-11-02,State Senate,,general,NY,4883.0
Void,Delaware,42,2010-11-02,State Senate,,general,NY,0.0
Void,Sullivan,42,2010-11-02,State Senate,,general,NY,12.0
Void,Orange,42,2010-11-02,State Senate,,general,NY,4.0
Void,Ulster,42,2010-11-02,State Senate,,general,NY,14.0
Void,Total,42,2010-11-02,State Senate,,general,NY,30.0
Scattering,Delaware,42,2010-11-02,State Senate,,general,NY,0.0
Scattering,Sullivan,42,2010-11-02,State Senate,,general,NY,10.0
Scattering,Orange,42,2010-11-02,State Senate,,general,NY,4.0
Scattering,Ulster,42,2010-11-02,State Senate,,general,NY,15.0
Scattering,Total,42,2010-11-02,State Senate,,general,NY,29.0
Total,Delaware,42,2010-11-02,State Senate,,general,NY,14058.0
Total,Sullivan,42,2010-11-02,State Senate,,general,NY,21851.0
Total,Orange,42,2010-11-02,State Senate,,general,NY,15497.0
Total,Ulster,42,2010-11-02,State Senate,,general,NY,41814.0
Total,Total,42,2010-11-02,State Senate,,general,NY,93220.0
Joanne D. Yepsen,Rensselaer,43,2010-11-02,State Senate,DEM,general,NY,20634.0
Joanne D. Yepsen,Saratoga,43,2010-11-02,State Senate,DEM,general,NY,20702.0
Joanne D. Yepsen,Total,43,2010-11-02,State Senate,DEM,general,NY,41336.0
Roy J. McDonald,Rensselaer,43,2010-11-02,State Senate,REP,general,NY,22135.0
Roy J. McDonald,Saratoga,43,2010-11-02,State Senate,REP,general,NY,29977.0
Roy J. McDonald,Total,43,2010-11-02,State Senate,REP,general,NY,52112.0
Roy J. McDonald,Rensselaer,43,2010-11-02,State Senate,IND,general,NY,2466.0
Roy J. McDonald,Saratoga,43,2010-11-02,State Senate,IND,general,NY,2263.0
Roy J. McDonald,Total,43,2010-11-02,State Senate,IND,general,NY,4729.0
Roy J. McDonald,Rensselaer,43,2010-11-02,State Senate,CON,general,NY,4214.0
Roy J. McDonald,Saratoga,43,2010-11-02,State Senate,CON,general,NY,3756.0
Roy J. McDonald,Total,43,2010-11-02,State Senate,CON,general,NY,7970.0
Joanne D. Yepsen,Rensselaer,43,2010-11-02,State Senate,WOR,general,NY,3048.0
Joanne D. Yepsen,Saratoga,43,2010-11-02,State Senate,WOR,general,NY,2158.0
Joanne D. Yepsen,Total,43,2010-11-02,State Senate,WOR,general,NY,5206.0
Blank,Rensselaer,43,2010-11-02,State Senate,,general,NY,2537.0
Blank,Saratoga,43,2010-11-02,State Senate,,general,NY,2811.0
Blank,Total,43,2010-11-02,State Senate,,general,NY,5348.0
Void,Rensselaer,43,2010-11-02,State Senate,,general,NY,42.0
Void,Saratoga,43,2010-11-02,State Senate,,general,NY,0.0
Void,Total,43,2010-11-02,State Senate,,general,NY,42.0
Scattering,Rensselaer,43,2010-11-02,State Senate,,general,NY,0.0
Scattering,Saratoga,43,2010-11-02,State Senate,,general,NY,28.0
Scattering,Total,43,2010-11-02,State Senate,,general,NY,28.0
Total,Rensselaer,43,2010-11-02,State Senate,,general,NY,55076.0
Total,Saratoga,43,2010-11-02,State Senate,,general,NY,61695.0
Total,Total,43,2010-11-02,State Senate,,general,NY,116771.0
Susan E. Savage,Fulton,44,2010-11-02,State Senate,DEM,general,NY,3803.0
Susan E. Savage,Montgomery,44,2010-11-02,State Senate,DEM,general,NY,3926.0
Susan E. Savage,Schenectady,44,2010-11-02,State Senate,DEM,general,NY,16660.0
Susan E. Savage,Saratoga,44,2010-11-02,State Senate,DEM,general,NY,6253.0
Susan E. Savage,Total,44,2010-11-02,State Senate,DEM,general,NY,30642.0
Hugh T. Farley,Fulton,44,2010-11-02,State Senate,REP,general,NY,9129.0
Hugh T. Farley,Montgomery,44,2010-11-02,State Senate,REP,general,NY,7565.0
Hugh T. Farley,Schenectady,44,2010-11-02,State Senate,REP,general,NY,22715.0
Hugh T. Farley,Saratoga,44,2010-11-02,State Senate,REP,general,NY,11334.0
Hugh T. Farley,Total,44,2010-11-02,State Senate,REP,general,NY,50743.0
Hugh T. Farley,Fulton,44,2010-11-02,State Senate,IND,general,NY,510.0
Hugh T. Farley,Montgomery,44,2010-11-02,State Senate,IND,general,NY,576.0
Hugh T. Farley,Schenectady,44,2010-11-02,State Senate,IND,general,NY,2299.0
Hugh T. Farley,Saratoga,44,2010-11-02,State Senate,IND,general,NY,740.0
Hugh T. Farley,Total,44,2010-11-02,State Senate,IND,general,NY,4125.0
Hugh T. Farley,Fulton,44,2010-11-02,State Senate,CON,general,NY,825.0
Hugh T. Farley,Montgomery,44,2010-11-02,State Senate,CON,general,NY,1033.0
Hugh T. Farley,Schenectady,44,2010-11-02,State Senate,CON,general,NY,3519.0
Hugh T. Farley,Saratoga,44,2010-11-02,State Senate,CON,general,NY,1526.0
Hugh T. Farley,Total,44,2010-11-02,State Senate,CON,general,NY,6903.0
Susan E. Savage,Fulton,44,2010-11-02,State Senate,WOR,general,NY,481.0
Susan E. Savage,Montgomery,44,2010-11-02,State Senate,WOR,general,NY,572.0
Susan E. Savage,Schenectady,44,2010-11-02,State Senate,WOR,general,NY,2027.0
Susan E. Savage,Saratoga,44,2010-11-02,State Senate,WOR,general,NY,711.0
Susan E. Savage,Total,44,2010-11-02,State Senate,WOR,general,NY,3791.0
Blank,Fulton,44,2010-11-02,State Senate,,general,NY,673.0
Blank,Montgomery,44,2010-11-02,State Senate,,general,NY,567.0
Blank,Schenectady,44,2010-11-02,State Senate,,general,NY,1963.0
Blank,Saratoga,44,2010-11-02,State Senate,,general,NY,1164.0
Blank,Total,44,2010-11-02,State Senate,,general,NY,4367.0
Void,Fulton,44,2010-11-02,State Senate,,general,NY,4.0
Void,Montgomery,44,2010-11-02,State Senate,,general,NY,8.0
Void,Schenectady,44,2010-11-02,State Senate,,general,NY,0.0
Void,Saratoga,44,2010-11-02,State Senate,,general,NY,0.0
Void,Total,44,2010-11-02,State Senate,,general,NY,12.0
Scattering,Fulton,44,2010-11-02,State Senate,,general,NY,3.0
Scattering,Montgomery,44,2010-11-02,State Senate,,general,NY,9.0
Scattering,Schenectady,44,2010-11-02,State Senate,,general,NY,160.0
Scattering,Saratoga,44,2010-11-02,State Senate,,general,NY,20.0
Scattering,Total,44,2010-11-02,State Senate,,general,NY,192.0
Total,Fulton,44,2010-11-02,State Senate,,general,NY,15428.0
Total,Montgomery,44,2010-11-02,State Senate,,general,NY,14256.0
Total,Schenectady,44,2010-11-02,State Senate,,general,NY,49343.0
Total,Saratoga,44,2010-11-02,State Senate,,general,NY,21748.0
Total,Total,44,2010-11-02,State Senate,,general,NY,100775.0
Elizabeth O'C. Little,Clinton,45,2010-11-02,State Senate,REP,general,NY,12834.0
Elizabeth O'C. Little,Essex,45,2010-11-02,State Senate,REP,general,NY,8201.0
Elizabeth O'C. Little,Franklin,45,2010-11-02,State Senate,REP,general,NY,7565.0
Elizabeth O'C. Little,Hamilton,45,2010-11-02,State Senate,REP,general,NY,1820.0
Elizabeth O'C. Little,Warren,45,2010-11-02,State Senate,REP,general,NY,14902.0
Elizabeth O'C. Little,Washington,45,2010-11-02,State Senate,REP,general,NY,11281.0
Elizabeth O'C. Little,Total,45,2010-11-02,State Senate,REP,general,NY,56603.0
Elizabeth O'C. Little,Clinton,45,2010-11-02,State Senate,IND,general,NY,2623.0
Elizabeth O'C. Little,Essex,45,2010-11-02,State Senate,IND,general,NY,1653.0
Elizabeth O'C. Little,Franklin,45,2010-11-02,State Senate,IND,general,NY,1351.0
Elizabeth O'C. Little,Hamilton,45,2010-11-02,State Senate,IND,general,NY,244.0
Elizabeth O'C. Little,Warren,45,2010-11-02,State Senate,IND,general,NY,2532.0
Elizabeth O'C. Little,Washington,45,2010-11-02,State Senate,IND,general,NY,1737.0
Elizabeth O'C. Little,Total,45,2010-11-02,State Senate,IND,general,NY,10140.0
Elizabeth O'C. Little,Clinton,45,2010-11-02,State Senate,CON,general,NY,1167.0
Elizabeth O'C. Little,Essex,45,2010-11-02,State Senate,CON,general,NY,528.0
Elizabeth O'C. Little,Franklin,45,2010-11-02,State Senate,CON,general,NY,545.0
Elizabeth O'C. Little,Hamilton,45,2010-11-02,State Senate,CON,general,NY,148.0
Elizabeth O'C. Little,Warren,45,2010-11-02,State Senate,CON,general,NY,1317.0
Elizabeth O'C. Little,Washington,45,2010-11-02,State Senate,CON,general,NY,1295.0
Elizabeth O'C. Little,Total,45,2010-11-02,State Senate,CON,general,NY,5000.0
Blank,Clinton,45,2010-11-02,State Senate,,general,NY,6832.0
Blank,Essex,45,2010-11-02,State Senate,,general,NY,2999.0
Blank,Franklin,45,2010-11-02,State Senate,,general,NY,3150.0
Blank,Hamilton,45,2010-11-02,State Senate,,general,NY,0.0
Blank,Warren,45,2010-11-02,State Senate,,general,NY,4728.0
Blank,Washington,45,2010-11-02,State Senate,,general,NY,4665.0
Blank,Total,45,2010-11-02,State Senate,,general,NY,22374.0
Void,Clinton,45,2010-11-02,State Senate,,general,NY,5.0
Void,Essex,45,2010-11-02,State Senate,,general,NY,0.0
Void,Franklin,45,2010-11-02,State Senate,,general,NY,4.0
Void,Hamilton,45,2010-11-02,State Senate,,general,NY,449.0
Void,Warren,45,2010-11-02,State Senate,,general,NY,5.0
Void,Washington,45,2010-11-02,State Senate,,general,NY,0.0
Void,Total,45,2010-11-02,State Senate,,general,NY,463.0
Scattering,Clinton,45,2010-11-02,State Senate,,general,NY,91.0
Scattering,Essex,45,2010-11-02,State Senate,,general,NY,46.0
Scattering,Franklin,45,2010-11-02,State Senate,,general,NY,48.0
Scattering,Hamilton,45,2010-11-02,State Senate,,general,NY,6.0
Scattering,Warren,45,2010-11-02,State Senate,,general,NY,87.0
Scattering,Washington,45,2010-11-02,State Senate,,general,NY,51.0
Scattering,Total,45,2010-11-02,State Senate,,general,NY,329.0
Total,Clinton,45,2010-11-02,State Senate,,general,NY,23552.0
Total,Essex,45,2010-11-02,State Senate,,general,NY,13427.0
Total,Franklin,45,2010-11-02,State Senate,,general,NY,12663.0
Total,Hamilton,45,2010-11-02,State Senate,,general,NY,2667.0
Total,Warren,45,2010-11-02,State Senate,,general,NY,23571.0
Total,Washington,45,2010-11-02,State Senate,,general,NY,19029.0
Total,Total,45,2010-11-02,State Senate,,general,NY,94909.0
Neil D. Breslin,Albany,46,2010-11-02,State Senate,DEM,general,NY,47073.0
Robert L. Domenici,Albany,46,2010-11-02,State Senate,REP,general,NY,34116.0
Neil D. Breslin,Albany,46,2010-11-02,State Senate,IND,general,NY,3002.0
Robert L. Domenici,Albany,46,2010-11-02,State Senate,CON,general,NY,6292.0
Neil D. Breslin,Albany,46,2010-11-02,State Senate,WOR,general,NY,3649.0
Michael J. Carey,Albany,46,2010-11-02,State Senate,RFM,general,NY,5980.0
Blank,Albany,46,2010-11-02,State Senate,,general,NY,3931.0
Void,Albany,46,2010-11-02,State Senate,,general,NY,109.0
Scattering,Albany,46,2010-11-02,State Senate,,general,NY,108.0
Total,Albany,46,2010-11-02,State Senate,,general,NY,104260.0
Michael J. Hennessy,Lewis,47,2010-11-02,State Senate,DEM,general,NY,1548.0
Michael J. Hennessy,Oneida,47,2010-11-02,State Senate,DEM,general,NY,17187.0
Michael J. Hennessy,St.Lawrence,47,2010-11-02,State Senate,DEM,general,NY,5331.0
Michael J. Hennessy,Total,47,2010-11-02,State Senate,DEM,general,NY,24066.0
Joseph A. Griffo,Lewis,47,2010-11-02,State Senate,REP,general,NY,4769.0
Joseph A. Griffo,Oneida,47,2010-11-02,State Senate,REP,general,NY,36202.0
Joseph A. Griffo,St.Lawrence,47,2010-11-02,State Senate,REP,general,NY,6576.0
Joseph A. Griffo,Total,47,2010-11-02,State Senate,REP,general,NY,47547.0
Joseph A. Griffo,Lewis,47,2010-11-02,State Senate,IND,general,NY,336.0
Joseph A. Griffo,Oneida,47,2010-11-02,State Senate,IND,general,NY,3133.0
Joseph A. Griffo,St.Lawrence,47,2010-11-02,State Senate,IND,general,NY,558.0
Joseph A. Griffo,Total,47,2010-11-02,State Senate,IND,general,NY,4027.0
Joseph A. Griffo,Lewis,47,2010-11-02,State Senate,CON,general,NY,404.0
Joseph A. Griffo,Oneida,47,2010-11-02,State Senate,CON,general,NY,3382.0
Joseph A. Griffo,St.Lawrence,47,2010-11-02,State Senate,CON,general,NY,549.0
Joseph A. Griffo,Total,47,2010-11-02,State Senate,CON,general,NY,4335.0
Michael J. Hennessy,Lewis,47,2010-11-02,State Senate,FAP,general,NY,28.0
Michael J. Hennessy,Oneida,47,2010-11-02,State Senate,FAP,general,NY,1132.0
Michael J. Hennessy,St.Lawrence,47,2010-11-02,State Senate,FAP,general,NY,299.0
Michael J. Hennessy,Total,47,2010-11-02,State Senate,FAP,general,NY,1459.0
Blank,Lewis,47,2010-11-02,State Senate,,general,NY,487.0
Blank,Oneida,47,2010-11-02,State Senate,,general,NY,2535.0
Blank,St.Lawrence,47,2010-11-02,State Senate,,general,NY,1310.0
Blank,Total,47,2010-11-02,State Senate,,general,NY,4332.0
Void,Lewis,47,2010-11-02,State Senate,,general,NY,0.0
Void,Oneida,47,2010-11-02,State Senate,,general,NY,0.0
Void,St.Lawrence,47,2010-11-02,State Senate,,general,NY,0.0
Void,Total,47,2010-11-02,State Senate,,general,NY,0.0
Scattering,Lewis,47,2010-11-02,State Senate,,general,NY,7.0
Scattering,Oneida,47,2010-11-02,State Senate,,general,NY,40.0
Scattering,St.Lawrence,47,2010-11-02,State Senate,,general,NY,13.0
Scattering,Total,47,2010-11-02,State Senate,,general,NY,60.0
Total,Lewis,47,2010-11-02,State Senate,,general,NY,7579.0
Total,Oneida,47,2010-11-02,State Senate,,general,NY,63611.0
Total,St.Lawrence,47,2010-11-02,State Senate,,general,NY,14636.0
Total,Total,47,2010-11-02,State Senate,,general,NY,85826.0
Darrel J. Aubertine,Jefferson,48,2010-11-02,State Senate,DEM,general,NY,12898.0
Darrel J. Aubertine,Oswego,48,2010-11-02,State Senate,DEM,general,NY,12215.0
Darrel J. Aubertine,St.Lawrence,48,2010-11-02,State Senate,DEM,general,NY,5739.0
Darrel J. Aubertine,Total,48,2010-11-02,State Senate,DEM,general,NY,30852.0
Patricia A. Ritchie,Jefferson,48,2010-11-02,State Senate,REP,general,NY,11133.0
Patricia A. Ritchie,Oswego,48,2010-11-02,State Senate,REP,general,NY,14340.0
Patricia A. Ritchie,St.Lawrence,48,2010-11-02,State Senate,REP,general,NY,7799.0
Patricia A. Ritchie,Total,48,2010-11-02,State Senate,REP,general,NY,33272.0
Darrel J. Aubertine,Jefferson,48,2010-11-02,State Senate,IND,general,NY,1628.0
Darrel J. Aubertine,Oswego,48,2010-11-02,State Senate,IND,general,NY,1668.0
Darrel J. Aubertine,St.Lawrence,48,2010-11-02,State Senate,IND,general,NY,564.0
Darrel J. Aubertine,Total,48,2010-11-02,State Senate,IND,general,NY,3860.0
Patricia A. Ritchie,Jefferson,48,2010-11-02,State Senate,CON,general,NY,1307.0
Patricia A. Ritchie,Oswego,48,2010-11-02,State Senate,CON,general,NY,2722.0
Patricia A. Ritchie,St.Lawrence,48,2010-11-02,State Senate,CON,general,NY,893.0
Patricia A. Ritchie,Total,48,2010-11-02,State Senate,CON,general,NY,4922.0
Patricia A. Ritchie,Jefferson,48,2010-11-02,State Senate,TXP,general,NY,75.0
Patricia A. Ritchie,Oswego,48,2010-11-02,State Senate,TXP,general,NY,147.0
Patricia A. Ritchie,St.Lawrence,48,2010-11-02,State Senate,TXP,general,NY,92.0
Patricia A. Ritchie,Total,48,2010-11-02,State Senate,TXP,general,NY,314.0
Blank,Jefferson,48,2010-11-02,State Senate,,general,NY,703.0
Blank,Oswego,48,2010-11-02,State Senate,,general,NY,1163.0
Blank,St.Lawrence,48,2010-11-02,State Senate,,general,NY,333.0
Blank,Total,48,2010-11-02,State Senate,,general,NY,2199.0
Void,Jefferson,48,2010-11-02,State Senate,,general,NY,0.0
Void,Oswego,48,2010-11-02,State Senate,,general,NY,34.0
Void,St.Lawrence,48,2010-11-02,State Senate,,general,NY,0.0
Void,Total,48,2010-11-02,State Senate,,general,NY,34.0
Scattering,Jefferson,48,2010-11-02,State Senate,,general,NY,16.0
Scattering,Oswego,48,2010-11-02,State Senate,,general,NY,51.0
Scattering,St.Lawrence,48,2010-11-02,State Senate,,general,NY,8.0
Scattering,Total,48,2010-11-02,State Senate,,general,NY,75.0
Total,Jefferson,48,2010-11-02,State Senate,,general,NY,27760.0
Total,Oswego,48,2010-11-02,State Senate,,general,NY,32340.0
Total,St.Lawrence,48,2010-11-02,State Senate,,general,NY,15428.0
Total,Total,48,2010-11-02,State Senate,,general,NY,75528.0
David J. Valesky,Madison,49,2010-11-02,State Senate,DEM,general,NY,8176.0
David J. Valesky,Cayuga,49,2010-11-02,State Senate,DEM,general,NY,3326.0
David J. Valesky,Oneida,49,2010-11-02,State Senate,DEM,general,NY,2174.0
David J. Valesky,Onondaga,49,2010-11-02,State Senate,DEM,general,NY,23961.0
David J. Valesky,Total,49,2010-11-02,State Senate,DEM,general,NY,37637.0
Andrew C. Russo,Madison,49,2010-11-02,State Senate,REP,general,NY,8979.0
Andrew C. Russo,Cayuga,49,2010-11-02,State Senate,REP,general,NY,4126.0
Andrew C. Russo,Oneida,49,2010-11-02,State Senate,REP,general,NY,2585.0
Andrew C. Russo,Onondaga,49,2010-11-02,State Senate,REP,general,NY,17070.0
Andrew C. Russo,Total,49,2010-11-02,State Senate,REP,general,NY,32760.0
David J. Valesky,Madison,49,2010-11-02,State Senate,IND,general,NY,925.0
David J. Valesky,Cayuga,49,2010-11-02,State Senate,IND,general,NY,308.0
David J. Valesky,Oneida,49,2010-11-02,State Senate,IND,general,NY,295.0
David J. Valesky,Onondaga,49,2010-11-02,State Senate,IND,general,NY,1574.0
David J. Valesky,Total,49,2010-11-02,State Senate,IND,general,NY,3102.0
Andrew C. Russo,Madison,49,2010-11-02,State Senate,CON,general,NY,1849.0
Andrew C. Russo,Cayuga,49,2010-11-02,State Senate,CON,general,NY,814.0
Andrew C. Russo,Oneida,49,2010-11-02,State Senate,CON,general,NY,408.0
Andrew C. Russo,Onondaga,49,2010-11-02,State Senate,CON,general,NY,3486.0
Andrew C. Russo,Total,49,2010-11-02,State Senate,CON,general,NY,6557.0
David J. Valesky,Madison,49,2010-11-02,State Senate,WOR,general,NY,674.0
David J. Valesky,Cayuga,49,2010-11-02,State Senate,WOR,general,NY,215.0
David J. Valesky,Oneida,49,2010-11-02,State Senate,WOR,general,NY,129.0
David J. Valesky,Onondaga,49,2010-11-02,State Senate,WOR,general,NY,2178.0
David J. Valesky,Total,49,2010-11-02,State Senate,WOR,general,NY,3196.0
Blank,Madison,49,2010-11-02,State Senate,,general,NY,932.0
Blank,Cayuga,49,2010-11-02,State Senate,,general,NY,445.0
Blank,Oneida,49,2010-11-02,State Senate,,general,NY,336.0
Blank,Onondaga,49,2010-11-02,State Senate,,general,NY,2321.0
Blank,Total,49,2010-11-02,State Senate,,general,NY,4034.0
Void,Madison,49,2010-11-02,State Senate,,general,NY,39.0
